"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 20:10:24 GMT 2022","Thu Jun 16 20:10:28 GMT 2022","4457","chromium","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Switzerland for privacy notice",""
"passed","Thu Jun 16 20:11:02 GMT 2022","Thu Jun 16 20:11:05 GMT 2022","2151","chromium","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian localization by urls, C1538754, C1601703 > Italy - https://www-dev.allizom.org/it/products/vpn/?geo=it","","","Verify locale handling in Italy",""
"passed","Thu Jun 16 20:11:24 GMT 2022","Thu Jun 16 20:11:27 GMT 2022","2308","chromium","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian redirects > download redirects","","","Verify redirect for https://stage-vpn.guardian.nonprod.cloudops.mozgcp.net/r/vpn/update/linux, C1539669",""
"passed","Thu Jun 16 20:13:23 GMT 2022","Thu Jun 16 20:13:28 GMT 2022","5055","firefox","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian localization by urls, C1538754, C1601703 > Malaysia - https://www.mozilla.org/en-US/products/vpn/?geo=my","","","Verify locale handling in Malaysia",""
"passed","Thu Jun 16 20:12:58 GMT 2022","Thu Jun 16 20:13:06 GMT 2022","7919","firefox","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","guardian basics stage - terms, C1538755 > terms locale check for United States","","","Verify locale handling in United States for terms",""
"passed","Thu Jun 16 20:13:50 GMT 2022","Thu Jun 16 20:13:55 GMT 2022","4142","firefox","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian redirects > redirects for https://vpn.mozilla.org origin","","","Verify redirect for https://vpn.mozilla.org/r/vpn/invite, C1539666",""
"passed","Thu Jun 16 20:11:47 GMT 2022","Thu Jun 16 20:11:55 GMT 2022","7240","firefox","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Italy for privacy notice",""
"passed","Thu Jun 16 20:11:22 GMT 2022","Thu Jun 16 20:11:24 GMT 2022","1877","chromium","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian redirects > redirects for https://vpn.mozilla.org origin","","","Verify redirect for https://vpn.mozilla.org/r/vpn/subscribe, C1539668",""
"passed","Thu Jun 16 20:12:50 GMT 2022","Thu Jun 16 20:12:56 GMT 2022","6494","firefox","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","guardian basics prod - terms, C1538755 > terms locale check for Germany","","","Verify locale handling in Germany for terms",""
"passed","Thu Jun 16 20:11:22 GMT 2022","Thu Jun 16 20:11:23 GMT 2022","219","chromium","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian redirects > Misc redirects","","","Verify redirect for https://stage-vpn.guardian.nonprod.cloudops.mozgcp.net/r/vpn/client/feedback, C1539670",""
"skipped","Thu Jun 16 20:10:09 GMT 2022","Thu Jun 16 20:10:09 GMT 2022","0","chromium","specs/guardian-basics-payments.spec.js","","","","stage - guardian basics - payments, C1538755",""
"passed","Thu Jun 16 20:11:18 GMT 2022","Thu Jun 16 20:11:20 GMT 2022","2205","chromium","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian redirects > redirects for https://vpn.mozilla.org origin","","","Verify redirect for https://vpn.mozilla.org/r/vpn/invite, C1539666",""
"passed","Thu Jun 16 20:11:25 GMT 2022","Thu Jun 16 20:11:28 GMT 2022","2346","chromium","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian redirects > download redirects","","","Verify redirect for https://vpn.mozilla.org/r/vpn/download/linux, C1539669",""
"passed","Thu Jun 16 20:12:15 GMT 2022","Thu Jun 16 20:12:22 GMT 2022","6907","firefox","stage - Version: v1.25.b6, Commit: 43f37fdc987acf7e0faa49a50761bb62231fe6de","stage - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in United States for privacy notice",""
"passed","Thu Jun 16 20:10:24 GMT 2022","Thu Jun 16 20:10:28 GMT 2022","4268","chromium","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Germany for privacy notice",""
"passed","Thu Jun 16 20:10:19 GMT 2022","Thu Jun 16 20:10:22 GMT 2022","3863","chromium","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in New Zealand for privacy notice",""
"passed","Thu Jun 16 20:12:03 GMT 2022","Thu Jun 16 20:12:10 GMT 2022","6790","firefox","prod - Version: v1.24, Commit: bfe11a2f052940dc7faf9ef2b77b95619f1dfae4","prod - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in New Zealand for privacy notice",""
