"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 18 08:17:47 GMT 2022","Sun Dec 18 08:17:50 GMT 2022","3006","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","stage - guardian localization by urls, C1538754, C1601703 > Canada - https://www-dev.allizom.org/en-US/products/vpn/?geo=ca","","","Verify locale handling in Canada",""
"passed","Sun Dec 18 08:17:36 GMT 2022","Sun Dec 18 08:17:40 GMT 2022","4481","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","guardian basics prod - terms, C1538755 > terms locale check for United States","","","Verify locale handling in United States for terms",""
"broken","Sun Dec 18 08:17:11 GMT 2022","Sun Dec 18 08:18:03 GMT 2022","52127","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","guardian basics stage - terms, C1538755 > terms locale check for Italy","","","Verify locale handling in Italy for terms",""
"passed","Sun Dec 18 08:17:38 GMT 2022","Sun Dec 18 08:17:41 GMT 2022","2998","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","stage - guardian integration > has subscription","","","Should redirect to downloads page",""
"passed","Sun Dec 18 08:17:53 GMT 2022","Sun Dec 18 08:17:55 GMT 2022","2831","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","stage - guardian localization by urls, C1538754, C1601703 > Germany - https://www-dev.allizom.org/de/products/vpn/?geo=de","","","Verify locale handling in Germany",""
"passed","Sun Dec 18 08:18:18 GMT 2022","Sun Dec 18 08:18:21 GMT 2022","3644","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian localization by urls, C1538754, C1601703 > United States - https://www.mozilla.org/en-US/products/vpn/?geo=US","","","Verify locale handling in United States",""
"passed","Sun Dec 18 08:17:40 GMT 2022","Sun Dec 18 08:17:43 GMT 2022","3259","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","stage - guardian localization by urls, C1538754, C1601703 > Austria - https://www-dev.allizom.org/de/products/vpn/?geo=at","","","Verify locale handling in Austria",""
"passed","Sun Dec 18 08:19:40 GMT 2022","Sun Dec 18 08:19:42 GMT 2022","2565","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian redirects > download redirects","","","Verify redirect for https://vpn.mozilla.org/r/vpn/update/android, C1539669",""
"passed","Sun Dec 18 08:16:28 GMT 2022","Sun Dec 18 08:16:37 GMT 2022","8365","firefox","stage - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","stage - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Belgium for privacy notice",""
"passed","Sun Dec 18 08:18:00 GMT 2022","Sun Dec 18 08:18:04 GMT 2022","3629","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian localization by urls, C1538754, C1601703 > Spain - https://www.mozilla.org/es-US/products/vpn/?geo=es","","","Verify locale handling in Spain",""
"passed","Sun Dec 18 08:16:34 GMT 2022","Sun Dec 18 08:16:40 GMT 2022","6272","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Switzerland for privacy notice",""
"passed","Sun Dec 18 08:19:23 GMT 2022","Sun Dec 18 08:19:27 GMT 2022","3752","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian redirects > Misc redirects","","","Verify redirect for https://vpn.mozilla.org/r/vpn/contact, C1539675",""
"passed","Sun Dec 18 08:18:05 GMT 2022","Sun Dec 18 08:18:09 GMT 2022","3947","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian localization by urls, C1538754, C1601703 > Austria - https://www.mozilla.org/de/products/vpn/?geo=at","","","Verify locale handling in Austria",""
"passed","Sun Dec 18 08:16:39 GMT 2022","Sun Dec 18 08:16:45 GMT 2022","5847","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian basics - privacy, C1538755 > Checking locales for different langs and geos","","","Verify locale handling in Singapore for privacy notice",""
"passed","Sun Dec 18 08:18:33 GMT 2022","Sun Dec 18 08:18:38 GMT 2022","4691","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian redirects > Misc redirects","","","Verify redirect for https://vpn.mozilla.org/r/vpn/client/feedback, C1539670",""
"passed","Sun Dec 18 08:17:50 GMT 2022","Sun Dec 18 08:17:54 GMT 2022","3579","firefox","prod - Version: v1.27.1, Commit: e6c1b8cee3b538ccf0388431808cea21bd57aaf2","prod - guardian localization by urls, C1538754, C1601703 > Canada - https://www.mozilla.org/en-US/products/vpn/?geo=ca","","","Verify locale handling in Canada",""
